"id","Metacritic_Score","Rank","Album_Name","Singer","Release_Date","Description","name","popularity","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
1957,86,29,"A Light for Attracting Attention","The Smile","2022-05-13","The debut full-length release for Thom Yorke, Jonny Greenwood and Tom Skinner as The Smile was produced by Nigel Godrich.","Skrting On The Surface",54,0.634,0.565,0.572,0.745,2,0.139,-9.982,0,0.0293,142.305,3,0.263
1957,86,29,"A Light for Attracting Attention","The Smile","2022-05-13","The debut full-length release for Thom Yorke, Jonny Greenwood and Tom Skinner as The Smile was produced by Nigel Godrich.","We Don't Know What Tomorrow Brings",58,0.00107,0.324,0.88,0.693,5,0.105,-6.123,1,0.0551,171.175,4,0.165
1957,86,29,"A Light for Attracting Attention","The Smile","2022-05-13","The debut full-length release for Thom Yorke, Jonny Greenwood and Tom Skinner as The Smile was produced by Nigel Godrich.","Free In The Knowledge",54,0.844,0.237,0.371,0.0274,5,0.371,-9.524,0,0.029,147.469,4,0.13
1957,86,29,"A Light for Attracting Attention","The Smile","2022-05-13","The debut full-length release for Thom Yorke, Jonny Greenwood and Tom Skinner as The Smile was produced by Nigel Godrich.","Thin Thing",54,0.0366,0.612,0.889,0.8,11,0.0882,-5.449,0,0.0446,95.105,3,0.7
1957,86,29,"A Light for Attracting Attention","The Smile","2022-05-13","The debut full-length release for Thom Yorke, Jonny Greenwood and Tom Skinner as The Smile was produced by Nigel Godrich.","Waving A White Flag",49,0.885,0.183,0.332,0.552,9,0.0946,-11.196,0,0.0369,85.304,1,0.398
1957,86,29,"A Light for Attracting Attention","The Smile","2022-05-13","The debut full-length release for Thom Yorke, Jonny Greenwood and Tom Skinner as The Smile was produced by Nigel Godrich.","A Hairdryer",50,0.746,0.344,0.555,0.903,6,0.114,-8.946,1,0.0351,145.339,4,0.112
1957,86,29,"A Light for Attracting Attention","The Smile","2022-05-13","The debut full-length release for Thom Yorke, Jonny Greenwood and Tom Skinner as The Smile was produced by Nigel Godrich.","Speech Bubbles",53,0.865,0.388,0.345,0.773,0,0.102,-11.185,0,0.0306,87.45,4,0.145
1957,86,29,"A Light for Attracting Attention","The Smile","2022-05-13","The debut full-length release for Thom Yorke, Jonny Greenwood and Tom Skinner as The Smile was produced by Nigel Godrich.","Open The Floodgates",52,0.981,0.415,0.201,0.913,0,0.172,-12.18,1,0.0272,81.815,4,0.0521
1957,86,29,"A Light for Attracting Attention","The Smile","2022-05-13","The debut full-length release for Thom Yorke, Jonny Greenwood and Tom Skinner as The Smile was produced by Nigel Godrich.","The Opposite",54,0.00399,0.714,0.61,0.785,2,0.085,-7.05,1,0.0532,95.478,4,0.965
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Pharmacist",53,0.0161,0.187,0.793,0.256,2,0.511,-4.824,1,0.0584,143.528,4,0.269
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Fourth Figure",43,0.831,0.121,0.309,0.742,7,0.61,-9.498,1,0.0328,95.815,3,0.159
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Tile By Tile",48,0.526,0.469,0.726,0.722,1,0.112,-6.765,1,0.0364,116.222,4,0.215
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Velveteen",47,0.0374,0.472,0.943,0.308,11,0.0917,-4.48,1,0.0688,137.366,4,0.367
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Lottery Noises",44,0.266,0.134,0.477,0.0168,7,0.0776,-6.548,1,0.052,206.386,4,0.127
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","After The Earthquake",54,0.00856,0.321,0.901,8.8e-06,4,0.59,-4.441,1,0.093,165.886,4,0.415
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Bored In Bristol",46,0.114,0.407,0.858,0.757,8,0.496,-5.858,1,0.0692,153.35,4,0.531
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Belinda Says",52,0.0682,0.35,0.754,0.000173,4,0.0698,-3.975,1,0.0577,118.942,4,0.311
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Pressed",48,0.0237,0.283,0.926,0.00642,2,0.294,-3.648,1,0.0677,170.055,4,0.492
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Very Online Guy",47,0.0259,0.417,0.963,2.57e-06,7,0.391,-3.779,1,0.068,143.046,4,0.557
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Many Mirrors",47,0.000108,0.29,0.897,0.612,3,0.1,-3.654,1,0.0802,142.69,4,0.364
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Easy On Your Own?",52,0.0589,0.353,0.851,0.000636,9,0.325,-5.068,1,0.0756,117.069,4,0.241
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Pomeranian Spinster",46,0.00335,0.311,0.939,1.71e-05,9,0.89,-3.443,1,0.0657,87.52,4,0.117
1958,86,30,"Blue Rev","Alvvays","2022-10-07","Produced by Shawn Everett, the third full-length release for Canadian indie pop band Alvvays was delayed by a number of issues including the theft of demos, a flood, COVID-19 lockdowns, and finding new band members.","Tom Verlaine",48,0.0215,0.325,0.943,0.00144,4,0.0892,-4.106,1,0.113,138.961,4,0.119
1959,85,31,"Sick!","Earl Sweatshirt","2022-01-14","The fourth full-length studio release for rapper Earl Sweatshirt features guest appearances from Armand Hammer and Zelooperz.","Tabula Rasa (feat. Armand Hammer)",48,0.0409,0.55,0.62,0,10,0.175,-3.774,0,0.118,112.743,4,0.582
1959,85,31,"Sick!","Earl Sweatshirt","2022-01-14","The fourth full-length studio release for rapper Earl Sweatshirt features guest appearances from Armand Hammer and Zelooperz.","2010",54,0.314,0.831,0.764,1.72e-06,7,0.227,-6.327,0,0.386,105.487,4,0.543
1959,85,31,"Sick!","Earl Sweatshirt","2022-01-14","The fourth full-length studio release for rapper Earl Sweatshirt features guest appearances from Armand Hammer and Zelooperz.","Old Friend",57,0.0562,0.48,0.648,1.63e-06,1,0.554,-5.595,0,0.0702,78.337,3,0.176
1959,85,31,"Sick!","Earl Sweatshirt","2022-01-14","The fourth full-length studio release for rapper Earl Sweatshirt features guest appearances from Armand Hammer and Zelooperz.","God Laughs",44,0.784,0.508,0.362,0.000265,7,0.122,-10.665,0,0.117,83.094,4,0.292
1959,85,31,"Sick!","Earl Sweatshirt","2022-01-14","The fourth full-length studio release for rapper Earl Sweatshirt features guest appearances from Armand Hammer and Zelooperz.","Lye",50,0.106,0.463,0.717,0,1,0.169,-4.446,1,0.216,149.99,4,0.67
1959,85,31,"Sick!","Earl Sweatshirt","2022-01-14","The fourth full-length studio release for rapper Earl Sweatshirt features guest appearances from Armand Hammer and Zelooperz.","Lobby (int)",48,0.0518,0.78,0.567,1.7e-06,5,0.199,-7.757,0,0.359,132.219,4,0.38
1959,85,31,"Sick!","Earl Sweatshirt","2022-01-14","The fourth full-length studio release for rapper Earl Sweatshirt features guest appearances from Armand Hammer and Zelooperz.","Titanic",48,0.0337,0.888,0.763,0,9,0.17,-5.834,1,0.301,129.94,4,0.67
1959,85,31,"Sick!","Earl Sweatshirt","2022-01-14","The fourth full-length studio release for rapper Earl Sweatshirt features guest appearances from Armand Hammer and Zelooperz.","Sick!",46,0.00907,0.588,0.563,0,1,0.223,-7.269,1,0.0682,140.35,4,0.075
1959,85,31,"Sick!","Earl Sweatshirt","2022-01-14","The fourth full-length studio release for rapper Earl Sweatshirt features guest appearances from Armand Hammer and Zelooperz.","Vision (feat. Zelooperz)",49,0.141,0.572,0.817,1.02e-06,9,0.965,-4.444,1,0.39,107.975,4,0.477
1959,85,31,"Sick!","Earl Sweatshirt","2022-01-14","The fourth full-length studio release for rapper Earl Sweatshirt features guest appearances from Armand Hammer and Zelooperz.","Fire in the Hole",50,0.596,0.445,0.769,0,9,0.147,-6.285,0,0.157,137.272,4,0.118
1960,85,32,"Lucifer on the Sofa","Spoon","2022-02-11","The 10th full-length studio release for the Austin indie rock band Spoon was produced with Mark Rankin.","The Devil & Mister Jones",45,0.0609,0.75,0.718,0.00011,11,0.199,-4.628,0,0.0301,117.07,4,0.967
1960,85,32,"Lucifer on the Sofa","Spoon","2022-02-11","The 10th full-length studio release for the Austin indie rock band Spoon was produced with Mark Rankin.","Satellite",40,0.385,0.564,0.646,0.000233,0,0.0854,-5.466,1,0.0309,112.556,3,0.343
1960,85,32,"Lucifer on the Sofa","Spoon","2022-02-11","The 10th full-length studio release for the Austin indie rock band Spoon was produced with Mark Rankin.","Lucifer On The Sofa",43,0.773,0.743,0.476,0.425,11,0.0902,-10.562,0,0.0449,121.561,4,0.384
1960,85,32,"Lucifer on the Sofa","Spoon","2022-02-11","The 10th full-length studio release for the Austin indie rock band Spoon was produced with Mark Rankin.","Wild",61,0.0394,0.647,0.701,0.000142,4,0.0765,-8.043,1,0.0375,97.003,4,0.813
1960,85,32,"Lucifer on the Sofa","Spoon","2022-02-11","The 10th full-length studio release for the Austin indie rock band Spoon was produced with Mark Rankin.","My Babe",49,0.518,0.703,0.461,0.000129,2,0.105,-6.283,1,0.0329,95.045,4,0.436
1960,85,32,"Lucifer on the Sofa","Spoon","2022-02-11","The 10th full-length studio release for the Austin indie rock band Spoon was produced with Mark Rankin.","Feels Alright",44,0.0314,0.676,0.833,0.00246,4,0.247,-5.424,0,0.0506,89.016,4,0.764
1960,85,32,"Lucifer on the Sofa","Spoon","2022-02-11","The 10th full-length studio release for the Austin indie rock band Spoon was produced with Mark Rankin.","Astral Jacket",40,0.865,0.79,0.417,0.0374,2,0.111,-14.109,1,0.0396,107.667,4,0.319
1960,85,32,"Lucifer on the Sofa","Spoon","2022-02-11","The 10th full-length studio release for the Austin indie rock band Spoon was produced with Mark Rankin.","Held",47,0.214,0.495,0.634,0.325,7,0.183,-8.635,1,0.0387,150.206,4,0.594
1960,85,32,"Lucifer on the Sofa","Spoon","2022-02-11","The 10th full-length studio release for the Austin indie rock band Spoon was produced with Mark Rankin.","On The Radio",43,0.0613,0.68,0.901,0.000327,2,0.262,-4.475,0,0.0292,127.996,4,0.697
1960,85,32,"Lucifer on the Sofa","Spoon","2022-02-11","The 10th full-length studio release for the Austin indie rock band Spoon was produced with Mark Rankin.","The Hardest Cut",54,0.135,0.671,0.683,0.00107,7,0.0534,-5.271,1,0.0965,164.943,4,0.809
1961,85,33,"Weather Alive","Beth Orton","2022-09-23","The first full-length release in six years for singer-songwriter Beth Orton was self-produced.","Lonely",33,0.808,0.75,0.334,0.0204,9,0.105,-12.316,0,0.0315,98.023,4,0.579
1961,85,33,"Weather Alive","Beth Orton","2022-09-23","The first full-length release in six years for singer-songwriter Beth Orton was self-produced.","Arms Around a Memory",30,0.886,0.65,0.61,0.427,9,0.0902,-11.054,0,0.0388,108.027,4,0.527
1961,85,33,"Weather Alive","Beth Orton","2022-09-23","The first full-length release in six years for singer-songwriter Beth Orton was self-produced.","Weather Alive",38,0.84,0.391,0.437,0.491,1,0.127,-11.102,1,0.0303,98.95,4,0.133
1961,85,33,"Weather Alive","Beth Orton","2022-09-23","The first full-length release in six years for singer-songwriter Beth Orton was self-produced.","Unwritten",29,0.897,0.629,0.352,0.0705,6,0.137,-12.362,1,0.0273,93.961,4,0.191
1961,85,33,"Weather Alive","Beth Orton","2022-09-23","The first full-length release in six years for singer-songwriter Beth Orton was self-produced.","Haunted Satellite",32,0.737,0.652,0.535,0.114,1,0.154,-11.855,1,0.036,103.992,4,0.347
1961,85,33,"Weather Alive","Beth Orton","2022-09-23","The first full-length release in six years for singer-songwriter Beth Orton was self-produced.","Forever Young",32,0.269,0.586,0.507,0.896,1,0.0904,-11.512,1,0.0284,79.98,4,0.0422
1961,85,33,"Weather Alive","Beth Orton","2022-09-23","The first full-length release in six years for singer-songwriter Beth Orton was self-produced.","Fractals",34,0.442,0.697,0.755,0.244,0,0.113,-10.464,1,0.0394,121.009,4,0.922
1961,85,33,"Weather Alive","Beth Orton","2022-09-23","The first full-length release in six years for singer-songwriter Beth Orton was self-produced.","Friday Night",36,0.801,0.513,0.587,0.843,1,0.11,-12.031,1,0.0306,97.957,4,0.554
1962,85,34,"Mr. Morale & The Big Steppers","Kendrick Lamar","2022-05-13","The fifth full-length studio release for rapper Kendrick Lamar features guest appearances from Baby Keem, Blxst, Sam Dew, Ghostface Killah, Beth Gibbons of Portishead, Kodak Black, Tanna Leone, Taylour Paige, Amanda Reifer, Sampha, and Summer Walker.","Father Time (feat. Sampha)",76,0.181,0.514,0.779,0,10,0.099,-4.365,0,0.344,152.869,4,0.517
1962,85,34,"Mr. Morale & The Big Steppers","Kendrick Lamar","2022-05-13","The fifth full-length studio release for rapper Kendrick Lamar features guest appearances from Baby Keem, Blxst, Sam Dew, Ghostface Killah, Beth Gibbons of Portishead, Kodak Black, Tanna Leone, Taylour Paige, Amanda Reifer, Sampha, and Summer Walker.","Purple Hearts",72,0.167,0.567,0.824,2.65e-06,3,0.149,-6.973,0,0.296,138.202,4,0.737
1962,85,34,"Mr. Morale & The Big Steppers","Kendrick Lamar","2022-05-13","The fifth full-length studio release for rapper Kendrick Lamar features guest appearances from Baby Keem, Blxst, Sam Dew, Ghostface Killah, Beth Gibbons of Portishead, Kodak Black, Tanna Leone, Taylour Paige, Amanda Reifer, Sampha, and Summer Walker.","Auntie Diaries",65,0.745,0.52,0.375,0.0122,0,0.429,-13.409,1,0.358,127.544,5,0.589
1962,85,34,"Mr. Morale & The Big Steppers","Kendrick Lamar","2022-05-13","The fifth full-length studio release for rapper Kendrick Lamar features guest appearances from Baby Keem, Blxst, Sam Dew, Ghostface Killah, Beth Gibbons of Portishead, Kodak Black, Tanna Leone, Taylour Paige, Amanda Reifer, Sampha, and Summer Walker.","Silent Hill",76,0.438,0.907,0.577,3.19e-05,1,0.137,-6.737,0,0.0767,140.07,4,0.801
1962,85,34,"Mr. Morale & The Big Steppers","Kendrick Lamar","2022-05-13","The fifth full-length studio release for rapper Kendrick Lamar features guest appearances from Baby Keem, Blxst, Sam Dew, Ghostface Killah, Beth Gibbons of Portishead, Kodak Black, Tanna Leone, Taylour Paige, Amanda Reifer, Sampha, and Summer Walker.","Die Hard",81,0.319,0.775,0.736,0.00116,1,0.127,-8.072,0,0.247,100.988,4,0.362
