"Metacritic_Score","Rank","Album_Name","Singer","Release_Date","Desciption","User_Score","Release_Year","id"
82,93,"When I Have Fears","The Murder Capital",2019-08-16,"The debut full-length release for the Irish post-punk band was produced by Flood.",8.3,2019,"themurdercapital2019whears"
82,94,"Nothing Great About Britain","slowthai",2019-05-17,"The debut full-length release for the British grime rapper features guest appearances from Jaykae, Mura Masa and Skepta.",8.2,2019,"slowthai2019notain"
82,95,"Polymer","Plaid",2019-06-07,"This is the 10th full-length studio release for the electronic duo of Ed Handley and Andy Turner.",6.4,2019,"plaid2019polmer"
82,96,"Anak Ko","Jay Som",2019-08-23,"The third full-length release for Melina Duterte as Jay Som was written after her move to Los Angeles.",8.7,2019,"jaysom2019anakko"
82,97,"We Get By","Mavis Staples",2019-05-24,"The latest full-length solo studio release for the soul singer was produced by Ben Harper.",7.1,2019,"mavisstaples2019wegtby"
82,98,"Rammstein","Rammstein",2019-05-17,"The first studio release in 10 years for the German metal band was produced with Olsen Involtini.",8.6,2019,"rammstein2019ramein"
82,99,"Midnight","Stef Chura",2019-06-07,"The second full-length release for the Detroit-based indie rock artist was produced by Car Seat Headrest's Will Toledo.",NA,2019,"stefchura2019midght"
82,100,"Sirens","Kevin Richard Martin",2019-06-07,"The first release for the artist better known as The Bug under his real name was influenced by the birth of his son and the subsequent life-threatening complications that followed.",NA,2019,"kevinrichardmartin2019sirens"
82,101,"Good at Falling","The Japanese House",2019-03-01,"The debut full-length release for Amber Bain was produced with BJ Burton and George Daniel.",8.6,2019,"thejapanesehouse2019gooing"
82,102,"How to Live","Modern Nature",2019-08-23,"The debut full-length release for the music project from Mazes/ex-Ultimate Painting member Jack Cooper and Beak>'s Will Young features contributions from Rupert Gillett, Woods' Aaron Nevue and Sunwatchers' Jeff Tobias.",NA,2019,"modernnature2019howive"
82,103,"I Was Real","75 Dollar Bill",2019-06-28,"The third full-length release for the Brooklyn-based duo of Che Chen and Rick Brown features contributions from Sue Garner, Cheryl Kingan, Steve Maing, and Karen Waltuch.",NA,2019,"75dollarbill2019iwaeal"
82,104,"Analog Fluids of Sonic Black Holes","Moor Mother",2019-11-08,"The third full-length solo release for the Philadelphia-based artist features guest appearances from Reef The Lost Cauze and Saul Williams.",NA,2019,"moormother2019anales"
82,105,"Heavy is the Head","Stormzy",2019-12-13,"The second full-length studio release for the British grime artist features guest appearances from Aitch, Burna Boy, H.E.R., Headie One, Ed Sheeran, Tiana Major9, and YEBBA.",7.8,2019,"stormzy2019heaead"
82,106,"Cows on Hourglass Pond","Avey Tare",2019-03-22,"The third full-length solo release for the Animal Collective co-founder was recorded on a 1980s Tascam 48 half-inch reel-to-reel tape machine.",8.1,2019,"aveytare2019cowond"
82,107,"2020","Richard Dawson",2019-10-11,"The sixth full-length release for the British singer-songwriter was recorded by Pigs Pigs Pigs Pigs Pigs Pigs Pigs' Sam Grant.",8.4,2019,"richarddawson2019202020"
82,108,"Vagabon","Vagabon",2019-10-18,"The second full-length release for the New York-based artist was self-produced.",8.7,2019,"vagabon2019vagbon"
82,109,"This (Is What I Wanted to Tell You)","Lambchop",2019-03-22,"The latest full-length release for the alt-country band led by Kurt Wagner was produced by Matthew McCaughan (who also co-wrote several tracks with Wagner).",7.4,2019,"lambchop2019thiyou"
82,110,"The Undivided Five","A Winged Victory for the Sullen",2019-11-01,"The fifth-full length release for the ambient duo of Dustin O'Halloran and Adam Wiltzie was recorded at eight different European locations.",NA,2019,"awingedvictoryforthesullen2019theive"
82,111,"Odds Against Tomorrow","Bill Orcutt",2019-10-11,"The the sixth full-length solo release for the guitarist features some original songs and was mixed by Chuck Johnson.",NA,2019,"billorcutt2019oddrow"
82,112,"A Beautiful Thing: Idles Live at Le Bataclan","Idles",2019-12-06,"The first live release for the British post-punk band features the live recording from its 3 December 2018 set at the Le Bataclan in Paris.",7.9,2019,"idles2019abelan"
82,113,"Bubba","Kaytranada",2019-12-13,"The second full-length release for the Montreal artist features guest appearancesa from Durand Bernarr, Eight9fly, Estelle, GoldLink, Mick Jenkins, Masego, Teedra Moses, Iman Omari, Ari PenSmith, SiR, Tinashe, Kali Uchis, VanJess, Pharrell Williams, and Charlotte Day Wilson.",8.5,2019,"kaytranada2019bubbba"
82,114,"Get Tragic","Blood Red Shoes",2019-01-25,"The fifth full-length release for the British alternative rock duo features guest appearances from Clarence Clarity, Ed Harcourt, and The Wytches.",7,2019,"bloodredshoes2019getgic"
82,115,"True North","Michael Chapman",2019-02-08,"The latest release for the artist features contributions from BJ Cole. Sarah Smout, Bridget St John and was produced by Steve Gunn.",6.7,2019,"michaelchapman2019trurth"
82,116,"Nighttime Stories","Pelican",2019-06-07,"The first full-length release in six year for the Chicago instrumental post-metal band in six years was produced by Sanford Parker.",7.5,2019,"pelican2019nigies"
82,117,"Father of the Bride","Vampire Weekend",2019-05-03,"After a six-year break and the departure of Rostam Batmanglij, the New York indie-rock band is finally back with a fourth studio album, produced by Ariel Rechtshaid and frontman Ezra Koenig. Guests include Dave Longstreth (Dirty Projectors), Steve Lacy (The Internet), Danielle Haim, and Jenny Lewis.",7.6,2019,"vampireweekend2019fatide"
82,118,"Ventura","Anderson .Paak",2019-04-12,"The fourth full-length studio release for the Southern California artist features guest appearances from André 3000, Brandy, Nate Dogg, Sonyae Elise, Lalah Hathaway, Smokey Robinson, and Jazmine Sullivan.",8.3,2019,"andersonpaak2019venura"
82,119,"Sunshine Rock","Bob Mould",2019-02-08,"The 13th solo release for the Hüsker Dü and Sugar frontman was inspired in part by his recent move to Berlin.",7.4,2019,"bobmould2019sunock"
82,120,"Final Transmission","Cave In",2019-06-07,"The sixth full-length studio release for the Massachusetts alt-metal band is its final album with bassist Caleb Scofield, who died in a car accident in 2018.",7,2019,"cavein2019finion"
82,121,"Why Hasn't Everything Already Disappeared?","Deerhunter",2019-01-18,"The eighth full-length release for the Atlanta indie rock band was co-produced with Ben H. Allen, Cate Le Bon, and Ben Etter.",7.6,2019,"deerhunter2019whyred"
82,122,"What We Say in Private","Ada Lea",2019-07-19,"The debut full-length release for the Canadian artist was co-produced by Tim Gowdy.",NA,2019,"adalea2019whaate"
82,123,"Rap Or Go To The League","2 Chainz",2019-03-01,"The fifth full-length studio release for the rapper features guest appearances from Marsha Ambrosius, Chance the Rapper, E-40, Ariana Grande, Kodak Black, Kendrick Lamar, Lil Wayne, Travis Scott, Ty Dolla Sign, and Young Thug.",7.3,2019,"2chainz2019rapgue"
82,124,"Panorama","La Dispute",2019-03-22,"The fourth full-length release for the Michigan post-hardcore band was produced with Will Yip.",8.1,2019,"ladispute2019panama"
82,125,"Inferno","Robert Forster",2019-03-01,"The seventh full-length solo release for the Australian singer-songwriter was produced by Victor Van Vugt.",NA,2019,"robertforster2019infrno"
82,126,"August","Shannon Lay",2019-08-23,"The third full-length release for the Los Angeles singer-songwriter was produced with Ty Segall and features contributions from Mikal Cronin, Nick Murray and Segall.",NA,2019,"shannonlay2019august"
82,127,"PROTO","Holly Herndon",2019-05-10,"The third full-length release for the electronic artist was created with the help of an A.I. program co-created by Herndon and Mat Dryhurst called Spawn and features guest appearances from Annie Garlid, Lily Anna Haynes, Evelyn Saylor, Spawn, Jenna Sutela, and Martine Syms.",7.9,2019,"hollyherndon2019prooto"
82,128,"Schlagenheim","Black Midi",2019-06-21,"The debut full-length release for the rock band who met at BRIT School was recorded by producer Dan Carey.",8.3,2019,"blackmidi2019scheim"
82,129,"Absolute Zero","Bruce Hornsby",2019-04-12,"The fourth full-length solo studio release for the singer-songwriter features guest appearances by Jack DeJohnette, Blake Mills, Rob Moose, Justin Vernon, and yMusic.",NA,2019,"brucehornsby2019absero"
82,130,"American Love Call","Durand Jones & the Indications",2019-03-01,"The second full-length release for the Indiana R&B/soul band sees drummer Aaron Frazer taking the lead on six songs.",8.6,2019,"durandjonestheindications2019ameall"
82,131,"Birth of Violence","Chelsea Wolfe",2019-09-13,"The sixth full-length release for the California singer-songwriter was recorded by Ben Chisholm.",7.6,2019,"chelseawolfe2019birnce"
82,132,"Wildcard","Miranda Lambert",2019-11-01,"The seventh full-length release for the country singer-songwriter features a guest appearance from Maren Morris and was produced by Jay Joyce.",8.4,2019,"mirandalambert2019wilard"
82,133,"ATAXIA","Rian Treanor",2019-03-15,"This is the debut full-length release for the British electronic producer.",NA,2019,"riantreanor2019ataxia"
81,134,"Help Us Stranger","The Raconteurs",2019-06-21,"The first new studio release in 11 years for the Detroit rock band features a cover of Donovan's ""Hey Gyp (Dig the Slow)"" and was self-produced with Joshua V. Smith.",7.9,2019,"theraconteurs2019helger"
81,135,"Blood","Kelsey Lu",2019-04-19,"The debut full-length release for the Los Angeles-based singer-songwriter and cellist features production from Jamie xx, Rodaidh McDonald, Skrillex, and Adrian Younge.",8.5,2019,"kelseylu2019bloood"
81,136,"Apollo XXI","Steve Lacy",2019-05-24,"The debut full-length solo studio release for The Internet guitarist features guest appearances from Daisy and Amandla Stenberg.",7.9,2019,"stevelacy2019apoxxi"
81,137,"Beware of the Dogs","Stella Donnelly",2019-03-08,"The debut full-length release for the Australian singer-songwriter was  produced by Dean Tuza.",8,2019,"stelladonnelly2019bewogs"
81,138,"Of the Sun","Trupa Trupa",2019-09-13,"The latest full-length release for the Polish alternative band led by Grzegorz Kwiatkowski was recorded, produced and mixed by Michal Kupicz.",NA,2019,"trupatrupa2019oftsun"
81,139,"This Land","Gary Clark, Jr.",2019-02-22,"The fifth full-length studio release for the Austin singer-guitarist was co-produced with Jacob Sciba.",7.7,2019,"garyclarkjr2019thiand"
81,140,"New Breed","Dawn",2019-01-25,"The fifth full-length solo release for Dawn Richard was influenced by her hometown of New Orleans and features contributions from Cole M.G.N, Hudson Mohawke and Kaveh Rastegar.",8.6,2019,"dawn2019neweed"
81,141,"Cheap Queen","King Princess",2019-10-25,"The debut full-length release for the Brooklyn singer-songwriter features contributions from Father John Misty, Tobias Jesso Jr. and The Dap-Kings.",8.6,2019,"kingprincess2019cheeen"
81,142,"Memory","Vivian Girls",2019-09-20,"The fourth full-length release for the indie trio is its first since breaking up in 2014 and was produced with Rob Barbarto.",7.4,2019,"viviangirls2019memory"
81,143,"Young Enough","Charly Bliss",2019-05-10,"The second full-length release for the New York City alternative rock/pop band was produced by Joe Chiccarelli.",8.2,2019,"charlybliss2019youugh"
81,144,"Atlanta Millionaires Club","Faye Webster",2019-05-24,"The third full-length release for the Atlanta-based indie singer-songwriter was co-produced with Drew Vandenberg.",7.7,2019,"fayewebster2019atllub"
81,145,"AJ Tracey","AJ Tracey",2019-02-08,"The debut full-length release for the British rapper features guest appearances from Jay Critch, Giggs, and Not3s.",6,2019,"ajtracey2019ajtcey"
81,146,"You Will Not Die","Nakhane",2019-02-22,"The second full-length release for the South African actor/singer was produced by Ben Christopher.",7.3,2019,"nakhane2019youdie"
81,147,"The Talkies","Girl Band",2019-09-27,"The second full-length release for the Irish noise rock band was recorded at Ballintubbert House.",7.8,2019,"girlband2019theies"
81,148,"Diviner","Hayden Thorpe",2019-05-24,"The debut full-length solo release for former frontman of Wild Beast was produced by Leo Abrahams.",7.5,2019,"haydenthorpe2019divner"
81,149,"Fear Inoculum","Tool",2019-08-30,"The long-delayed release of the fifth studio album from the Maynard James Keenan-led rock band comes after overcoming a number of issues between the 13 years since 2006's 10,000 Days.",8,2019,"tool2019fealum"
81,150,"Careful","Boy Harsher",2019-02-01,"This is the second full-length release for the Massachusetts-based electronic duo of Jae Matthews and August Miller.",7.6,2019,"boyharsher2019carful"
81,151,"IGOR","Tyler, The Creator",2019-05-17,"The fifth full-length studio release for the Los Angeles-based rapper features guest appearances from ASAP Rocky, Dev Hynes, Frank Ocean, Playboi Carti, Santigold, Kanye West, Pharrell Williams, and Charlie Wilson.",8.9,2019,"tylerthecreator2019igogor"
81,152,"Fever","Megan Thee Stallion",2019-05-17,"The debut full-length release for the Houston rapper features guest appearances from DaBaby and Juicy J.",8.4,2019,"megantheestallion2019fevver"
81,153,"Late Night Tales","Floating Points",2019-03-29,"Sam Shepherd is the latest electronic producer to add to the Late Night Tales mix series.",NA,2019,"floatingpoints2019latles"
81,154,"On Time Out of Time","William Basinski",2019-03-08,"The two tracks from the experimental artist were originally commissioned in 2017 for art installations by Evelina Domnitch and Dmitry Gelfand features the sounds of two black holes merging together that captured by the LIGO (Laser Interferometer Gravitational-Wave Observatory).",6.2,2019,"williambasinski2019ontime"
81,155,"Crush","Floating Points",2019-10-18,"The first full-length in four years for Sam Shepherd as Floating Points features strings and woodwinds in additional to classic electronica synths.",8,2019,"floatingpoints2019cruush"
81,156,"Deceiver","DIIV",2019-10-04,"The third full-length release for the Brooklyn-based indie rock band was inspired by lead singer Zachary Cole Smith's recovery from drug addiction.",8.2,2019,"diiv2019decver"
